nodeId:ID,location,centroid,lng,lat,:LABEL
南京_南京猿人洞地铁站_10,"[[119.0410063, 32.05768], [119.046989, 32.0565747], [119.0552534, 32.0589806], [119.0558266, 32.0610747], [119.0578027, 32.0688757], [119.0571079, 32.0691539], [119.0507457, 32.0701767], [119.0418354, 32.0707654], [119.0394273, 32.0659421], [119.0401345, 32.0593604], [119.0410063, 32.05768]]","(119.04802860139621, 32.06396941823448)",119.04802860139621,32.06396941823448,staion_isochrone
南京_南京猿人洞地铁站_5,"[[119.0437465, 32.0663362], [119.0488259, 32.0595484], [119.0517136, 32.0613905], [119.0532241, 32.0663849], [119.0529654, 32.0669422], [119.0474082, 32.0684869], [119.0472296, 32.0684983], [119.0448162, 32.067539], [119.0434751, 32.0668611], [119.0437465, 32.0663362]]","(119.04876494599435, 32.064676170264384)",119.04876494599435,32.064676170264384,staion_isochrone
南京_南京站地铁站_10,"[[118.78977545014833, 32.0856924243904], [118.7958974, 32.0833034], [118.7971256, 32.0829289], [118.799777, 32.0823482], [118.79910592887555, 32.08622894628456], [118.8004597, 32.0864151], [118.8004574, 32.0865694], [118.7992878, 32.0919396], [118.7957506, 32.0988927], [118.7900601, 32.0999629], [118.7833417, 32.0973884], [118.7810702, 32.096211], [118.7790483, 32.0949244], [118.7790148, 32.0948044], [118.77978817190446, 32.09305692586264], [118.7789061, 32.0924871], [118.7788353, 32.0923308], [118.7789133, 32.0915169], [118.78115539892757, 32.0899676051244], [118.7818728, 32.0883466], [118.7826977, 32.0865563], [118.78977545014833, 32.0856924243904]]","(118.79041559544225, 32.09161544311001)",118.79041559544225,32.09161544311001,staion_isochrone
南京_南京站地铁站_5,"[[118.7879732, 32.0879938], [118.7926514, 32.0853414], [118.7949444, 32.0844759], [118.7960894, 32.0843899], [118.7958731, 32.0852635], [118.79211609561006, 32.08775676662592], [118.7962494, 32.0883883], [118.7963806, 32.0886615], [118.7964226, 32.0897396], [118.7943769, 32.0948784], [118.7926336, 32.0974902], [118.7913314, 32.0973895], [118.788093, 32.0969635], [118.7846144, 32.0945371], [118.7834234, 32.0933816], [118.7833904, 32.0932586], [118.7846365, 32.0911931], [118.7841654, 32.0907174], [118.7879732, 32.0879938]]","(118.79043498111331, 32.091662004898815)",118.79043498111331,32.091662004898815,staion_isochrone
南京_南医大·江苏经贸学院地铁站_10,"[[118.8823581, 31.9271246], [118.8894112, 31.9268642], [118.8923183, 31.9278912], [118.8950668, 31.9316844], [118.8951414, 31.9322085], [118.8932234, 31.9375391], [118.8924975, 31.9383741], [118.886616, 31.9444788], [118.8834686, 31.9456817], [118.87856, 31.9445583], [118.8768562, 31.9440802], [118.8752063, 31.9426999], [118.8753766, 31.9410357], [118.8764908, 31.9337852], [118.8769372, 31.9325295], [118.8779783, 31.9309958], [118.8801918, 31.928723], [118.8803313, 31.928599], [118.8804077, 31.9285312], [118.8823581, 31.9271246]]","(118.88470050187804, 31.93584676801021)",118.88470050187804,31.93584676801021,staion_isochrone
南京_南医大·江苏经贸学院地铁站_5,"[[118.8832216, 31.9298736], [118.8854066, 31.9293139], [118.8884977, 31.9308198], [118.8898997, 31.9316868], [118.8906872, 31.9323061], [118.8906414, 31.9343451], [118.8894255, 31.9392897], [118.8869391, 31.9418044], [118.886311, 31.9420412], [118.8853727, 31.9420388], [118.8796705, 31.9406035], [118.8795259, 31.9404782], [118.8779953, 31.9382838], [118.8778946, 31.9376121], [118.8778305, 31.9368167], [118.8778305, 31.9358452], [118.8793096, 31.9333394], [118.8832216, 31.9298736]]","(118.88447684024719, 31.935874586545417)",118.88447684024719,31.935874586545417,staion_isochrone
南京_南大仙林校区地铁站_10,"[[118.9426373, 32.1099486], [118.9429342, 32.1093057], [118.9454417, 32.106158], [118.9498866, 32.103655], [118.9538971, 32.1041113], [118.9572089, 32.10484], [118.9577597, 32.1050761], [118.9584087856533, 32.1057016492461], [118.9598487, 32.1065794], [118.9653728, 32.1154722], [118.9652695, 32.1162357], [118.9630428, 32.1174579], [118.9600658, 32.1182712], [118.9542776, 32.1194292], [118.95100668891753, 32.11835369493618], [118.9475531, 32.1186393], [118.9470087, 32.1185038], [118.9453826, 32.1167821], [118.9426373, 32.1099486]]","(118.95345639697518, 32.1118961687172)",118.95345639697518,32.1118961687172,staion_isochrone
南京_南大仙林校区地铁站_5,"[[118.9507843, 32.1069631], [118.9524169, 32.1057119], [118.9535468, 32.1052126], [118.9545745, 32.1054533], [118.9548825, 32.1055265], [118.957864, 32.1076773], [118.9598798, 32.1094142], [118.9620074, 32.1125342], [118.9618679, 32.1131171], [118.9616942, 32.1132975], [118.9582642, 32.1158957], [118.9561454, 32.116966], [118.9556052, 32.1169097], [118.954022, 32.1162843], [118.9524691, 32.115588], [118.95123671369058, 32.11486988059925], [118.9488214, 32.1150694], [118.948742, 32.1149382], [118.9469088, 32.1118022], [118.9465083, 32.1104211], [118.9507843, 32.1069631]]","(118.954222524414, 32.111341450320886)",118.954222524414,32.111341450320886,staion_isochrone
南京_卡子门地铁站_10,"[[118.793464, 32.00756], [118.7911651, 32.0092412], [118.7907952, 32.0094867], [118.7891252568153, 32.00854377761037], [118.7870069, 32.0084901], [118.7858256, 32.0081877], [118.782902, 32.004205], [118.78169392396711, 31.999984262952328], [118.7802693, 31.997981], [118.779645, 31.9955035], [118.7799404, 31.9944718], [118.78814915592072, 31.990588974970628], [118.7951597, 31.9867349], [118.7985268, 31.9918191], [118.8008016, 31.9969628], [118.7969492, 32.0039631], [118.79498688530974, 32.00536059962326], [118.793464, 32.00756]]","(118.79049921471837, 31.998246318930352)",118.79049921471837,31.998246318930352,staion_isochrone
南京_卡子门地铁站_5,"[[118.7876897, 32.0054004], [118.786129295427, 31.998748501676904], [118.7839275, 31.9955604], [118.7883456487702, 31.993941571948373], [118.7919852, 31.9910663], [118.7926306, 31.9913049], [118.7931627, 31.9915107], [118.7995966, 31.9943522], [118.7970922, 31.9986871], [118.7913092, 32.0053261], [118.7907505, 32.0054398], [118.79068088314663, 32.00533899789811], [118.7876897, 32.0054004]]","(118.79156694453798, 31.99789058003708)",118.79156694453798,31.99789058003708,staion_isochrone
南京_卧龙湖地铁站_10,"[[119.0326573, 31.6950495], [119.030381, 31.6839874], [119.0383757, 31.6786596], [119.0503055, 31.6896639], [119.0502652, 31.6898296], [119.0443036, 31.6953451], [119.0371833, 31.6982151], [119.0326573, 31.6950495]]","(119.03912322426376, 31.68884741135308)",119.03912322426376,31.68884741135308,staion_isochrone
南京_卧龙湖地铁站_5,"[[119.03758, 31.6921234], [119.0377491, 31.6892893], [119.0382291, 31.6814069], [119.0422722, 31.6893347], [119.0420929, 31.6923543], [119.0374024, 31.6951541], [119.03758, 31.6921234]]","(119.0395312454729, 31.689289232487006)",119.0395312454729,31.689289232487006,staion_isochrone
南京_卸甲甸地铁站_10,"[[118.72077, 32.2074408], [118.7222276, 32.2070246], [118.7240082, 32.2078775], [118.7344955, 32.2144941], [118.7354909, 32.2160564], [118.7355489, 32.2162851], [118.733304, 32.2231853], [118.7317746, 32.2269671], [118.7253561, 32.2254488], [118.7173713, 32.2213063], [118.7173177, 32.2205348], [118.71881, 32.2097218], [118.7189256, 32.2088455], [118.72077, 32.2074408]]","(118.72593138902153, 32.21728952666958)",118.72593138902153,32.21728952666958,staion_isochrone
南京_卸甲甸地铁站_5,"[[118.7193251, 32.2208682], [118.72266778255508, 32.21031539176661], [118.7225672, 32.2100231], [118.7230205, 32.2096404], [118.7243697, 32.2099735], [118.7282778, 32.2124389], [118.730407, 32.2153764], [118.7315193, 32.2170737], [118.7292874, 32.2240832], [118.7288839, 32.2243327], [118.7285244, 32.2238498], [118.7260299, 32.2233759], [118.7206224, 32.222028], [118.7193251, 32.2208682]]","(118.7254774182133, 32.21746772649948)",118.7254774182133,32.21746772649948,staion_isochrone
南京_双垅地铁站_10,"[[118.5599885, 31.9457042], [118.5601926, 31.9456471], [118.5687625, 31.9531178], [118.5693665, 31.953721], [118.570327, 31.9582383], [118.5701556, 31.958941], [118.5694696, 31.9599069], [118.5692503, 31.9600494], [118.5674609, 31.9601533], [118.5599717, 31.9594017], [118.5524007, 31.9563788], [118.5523304, 31.9562944], [118.5595236, 31.9458343], [118.5599885, 31.9457042]]","(118.56186040892892, 31.954220218526274)",118.56186040892892,31.954220218526274,staion_isochrone
南京_双垅地铁站_5,"[[118.5599885, 31.9457042], [118.5601926, 31.9456471], [118.565611, 31.9476631], [118.5657071, 31.9478687], [118.5662342, 31.9548426], [118.5654228, 31.9562367], [118.5641146, 31.9563552], [118.560296, 31.9533194], [118.5595236, 31.9458343], [118.5599885, 31.9457042]]","(118.56300405600297, 31.950922471408454)",118.56300405600297,31.950922471408454,staion_isochrone
南京_双龙大道地铁站_10,"[[118.8145874, 31.9541103], [118.8149128, 31.9539591], [118.8151895, 31.953981], [118.8153347, 31.9541517], [118.8183453, 31.9642329], [118.8179281, 31.9705983], [118.8165517, 31.973004], [118.8050502, 31.9759286], [118.8048534, 31.9759445], [118.8047005, 31.9755939], [118.8019364, 31.9686833], [118.8013038, 31.9663269], [118.80148, 31.9622054], [118.8080166475343, 31.958543119454596], [118.813316, 31.954879], [118.8145874, 31.9541103]]","(118.8102597310598, 31.965832955572136)",118.8102597310598,31.965832955572136,staion_isochrone
南京_双龙大道地铁站_5,"[[118.807603, 31.9612139], [118.8141533, 31.9583203], [118.8170986, 31.9669488], [118.8171018, 31.9670342], [118.8076726, 31.9725003], [118.8046451, 31.9648658], [118.8047408, 31.9647259], [118.807603, 31.9612139]]","(118.81080663097771, 31.96529125484949)",118.81080663097771,31.96529125484949,staion_isochrone
南京_古泉地铁站_10,"[[118.9940871, 32.052254], [119.0048337, 32.0514428], [119.0145736, 32.051942], [119.0175617, 32.0529728], [119.003469, 32.0590366], [118.9933175, 32.0543919], [118.9940871, 32.052254]]","(119.00442989438129, 32.05438686186018)",119.00442989438129,32.05438686186018,staion_isochrone
南京_古泉地铁站_5,"[[118.9971795, 32.0535871], [119.0048337, 32.0514428], [119.0062505, 32.0576727], [119.0053251, 32.0575317], [118.9971795, 32.0535871]]","(119.00276226600553, 32.054329601921744)",119.00276226600553,32.054329601921744,staion_isochrone
南京_吉印大道地铁站_10,"[[118.7798431, 31.8798917], [118.7798727, 31.8794984], [118.7804426, 31.8793884], [118.79339621030384, 31.880920917931306], [118.7977781, 31.8809434], [118.7986493, 31.8851624], [118.7991491, 31.8943159], [118.7990657, 31.8946334], [118.7988948, 31.89493], [118.79652882700648, 31.89565822569221], [118.7911961, 31.8983901], [118.785206, 31.8982487], [118.7806497, 31.8896512], [118.7798431, 31.8798917]]","(118.78959601025922, 31.88855490651034)",118.78959601025922,31.88855490651034,staion_isochrone
南京_吉印大道地铁站_5,"[[118.7841783, 31.8861699], [118.7858108, 31.8844436], [118.7932173, 31.88092], [118.793451, 31.8809274], [118.7946795, 31.8854389], [118.7947094, 31.8942778], [118.7860973, 31.8946439], [118.7841783, 31.8861699]]","(118.7900394953091, 31.888493942584883)",118.7900394953091,31.888493942584883,staion_isochrone
南京_吉祥庵地铁站_10,"[[118.80883055393326, 32.12219765580273], [118.8107065, 32.119105], [118.812372, 32.1177523], [118.8149213, 32.1188021], [118.8214354, 32.1225479], [118.8253139, 32.1292416], [118.825327, 32.1304772], [118.8224272, 32.1377195], [118.8189196, 32.1397045], [118.8151446, 32.1403379], [118.8091022, 32.1340841], [118.8034593, 32.1290417], [118.80883055393326, 32.12219765580273]]","(118.81530952464168, 32.12924956764962)",118.81530952464168,32.12924956764962,staion_isochrone
南京_吉祥庵地铁站_5,"[[118.8222864, 32.1299535], [118.820672, 32.1328556], [118.8175588, 32.136524], [118.8170567, 32.1367381], [118.8095766, 32.1287359], [118.8135212, 32.1209227], [118.8191959, 32.124601], [118.8222672, 32.1292416], [118.8222864, 32.1299535]]","(118.81605719396427, 32.128792405183304)",118.81605719396427,32.128792405183304,staion_isochrone
南京_吴侯街地铁站_10,"[[118.6855079, 31.9863161], [118.68256566192547, 31.985348426581893], [118.6815621, 31.9852395], [118.6810104, 31.9850894], [118.6781455, 31.9812544], [118.6749342, 31.976023], [118.6747964, 31.9757077], [118.67545281861173, 31.975162465765145], [118.6793073, 31.9705391], [118.6828871, 31.9696513], [118.6924082, 31.9683938], [118.6945914, 31.9701072], [118.6960477, 31.9712742], [118.6998685, 31.9767481], [118.6945408, 31.9840937], [118.6868703, 31.9864736], [118.6856429, 31.9863538], [118.6855079, 31.9863161]]","(118.68738237620077, 31.977184241018268)",118.68738237620077,31.977184241018268,staion_isochrone
南京_吴侯街地铁站_5,"[[118.6794815, 31.9762376], [118.6818024, 31.9734398], [118.6836688, 31.9725194], [118.6901887, 31.9729394], [118.6927001, 31.9731101], [118.69286, 31.9731496], [118.6962006, 31.9760179], [118.6971521, 31.9776072], [118.6973471, 31.9794609], [118.6973716, 31.9796969], [118.6973622, 31.9799659], [118.6881707, 31.9822396], [118.6829691, 31.982569], [118.6826875, 31.9822286], [118.6794143, 31.9767458], [118.6794815, 31.9762376]]","(118.68810609543779, 31.97744980490175)",118.68810609543779,31.97744980490175,staion_isochrone
南京_嘉陵江东街地铁站_10,"[[118.7179088, 31.9790962], [118.7260177, 31.9778251], [118.7310572, 31.9786913], [118.7311737, 31.9787694], [118.7324126, 31.979776], [118.7329885, 31.9825737], [118.7328409, 31.9862447], [118.7324985, 31.9876528], [118.7301648, 31.9925003], [118.7300637, 31.992567], [118.724069, 31.9930879], [118.7154371, 31.9908722], [118.7134268, 31.9885826], [118.7123221, 31.9853354], [118.7130582, 31.9807895], [118.7179088, 31.9790962]]","(118.72317583495746, 31.985301862218073)",118.72317583495746,31.985301862218073,staion_isochrone
南京_嘉陵江东街地铁站_5,"[[118.7179088, 31.9790962], [118.7270358, 31.9782463], [118.7271613, 31.978781], [118.72730920400566, 31.980506039160066], [118.7290273, 31.9821247], [118.7287793, 31.989594], [118.7281933, 31.9903841], [118.7280925, 31.9904517], [118.7196348, 31.9881318], [118.7154621, 31.9871403], [118.7151407, 31.9869814], [118.7163179, 31.9807811], [118.7178111, 31.9791689], [118.7179088, 31.9790962]]","(118.72268425781509, 31.984065681222308)",118.72268425781509,31.984065681222308,staion_isochrone
南京_团结圩地铁站_10,"[[118.88248, 31.3984188], [118.8795258, 31.390618], [118.8895774, 31.3938498], [118.8833972, 31.3980857], [118.88248, 31.3984188]]","(118.88389441089255, 31.394359852358892)",118.88389441089255,31.394359852358892,staion_isochrone
南京_团结圩地铁站_5,"[[118.88248, 31.3984188], [118.8797444, 31.3910928], [118.8884736, 31.3941524], [118.8885192, 31.3942437], [118.8833972, 31.3980857], [118.88248, 31.3984188]]","(118.88364186068443, 31.394641896011684)",118.88364186068443,31.394641896011684,staion_isochrone
南京_大厂地铁站_10,"[[118.728639, 32.2232255], [118.7303434, 32.2227859], [118.7390458, 32.2268635], [118.7404601, 32.2281773], [118.7425963, 32.2308569], [118.7442686, 32.2332823], [118.74407769009754, 32.235046466351406], [118.7437521, 32.2405176], [118.7389172, 32.2402578], [118.7353124, 32.2398019], [118.7292699, 32.2344848], [118.7277342, 32.2275742], [118.7282378, 32.2234505], [118.728639, 32.2232255]]","(118.73586028654776, 32.23218507424881)",118.73586028654776,32.23218507424881,staion_isochrone
南京_大厂地铁站_5,"[[118.7296575, 32.2297309], [118.7309765, 32.226241], [118.7353854, 32.2284857], [118.7398795, 32.2317216], [118.7405214, 32.2323355], [118.7408519, 32.2347417], [118.7399355, 32.2355861], [118.7352129, 32.2360901], [118.7292699, 32.2344848], [118.7296575, 32.2297309]]","(118.73447841193449, 32.232022850442966)",118.73447841193449,32.232022850442966,staion_isochrone
